,totalSales,featuresVector
2194,1105.228,"[20.1,0.0,0.074931201,4.0,108.9228,9.0,0.0,3.0,3.0]"
2195,1105.228,"[20.1,0.0,0.075049323,4.0,110.4228,11.0,1.0,2.0,0.0]"
2196,1105.8938,"[11.0,0.0,0.05489331,7.0,101.9358,31.0,3.0,3.0,0.0]"
2197,1105.8938,"[11.5,1.0,0.125579201,3.0,99.7358,14.0,2.0,2.0,0.0]"
2198,1105.8938,"[18.6,0.0,0.151931742,14.0,101.1358,31.0,3.0,3.0,0.0]"
2199,1106.5596,"[18.35,1.0,0.16147714,3.0,186.2266,33.0,2.0,1.0,1.0]"
2200,1107.8912,"[6.785,1.0,0.041779181,9.0,43.4112,33.0,0.0,3.0,2.0]"
2201,1108.557,"[14.3,0.0,0.123264522,4.0,123.273,11.0,1.0,2.0,0.0]"
2202,1108.557,"[17.0,0.0,0.052165855,7.0,125.073,31.0,3.0,3.0,0.0]"
2203,1108.557,"[17.0,0.0,0.055519561,4.0,219.8114,19.0,0.0,1.0,0.0]"
2204,1113.2176,"[9.0,0.0,0.032203667,2.0,100.8016,11.0,1.0,2.0,0.0]"
2205,1113.2176,"[9.195,1.0,0.122802943,0.0,100.1016,9.0,0.0,3.0,3.0]"
2206,1113.2176,"[10.695,0.0,0.05337973,3.0,56.7904,19.0,0.0,1.0,0.0]"
2207,1114.5492,"[8.85,1.0,0.113302223,8.0,125.1388,11.0,1.0,2.0,0.0]"
2208,1114.5492,"[9.3,0.0,0.042463728,11.0,121.9388,9.0,0.0,3.0,3.0]"
2209,1114.5492,"[12.6,0.0,0.048545853,10.0,60.1194,33.0,0.0,3.0,2.0]"
2210,1114.5492,"[13.0,0.0,0.082970667,2.0,60.0194,19.0,0.0,1.0,0.0]"
2211,1115.215,"[18.2,0.0,0.0,7.0,44.1086,16.0,1.0,2.0,0.0]"
2212,1116.5466,"[5.73,0.0,0.045371855,8.0,86.0882,21.0,2.0,1.0,0.0]"
2213,1118.544,"[6.36,0.0,0.121225455,0.0,45.906,11.0,1.0,2.0,0.0]"
2214,1118.544,"[6.76,1.0,0.02914662,0.0,79.296,11.0,1.0,2.0,0.0]"
2215,1118.544,"[13.65,1.0,0.078946455,4.0,186.024,16.0,1.0,2.0,0.0]"
2216,1118.544,"[14.0,1.0,0.041949832,1.0,54.064,14.0,2.0,2.0,0.0]"
2217,1118.544,"[15.35,0.0,0.073269336,8.0,92.112,14.0,2.0,2.0,0.0]"
2218,1118.544,"[15.6,0.0,0.081562686,6.0,112.7544,11.0,1.0,2.0,0.0]"
2219,1118.544,"[17.75,0.0,0.076389281,6.0,111.1544,11.0,1.0,2.0,0.0]"
2220,1120.5414,"[5.32,0.0,0.0,7.0,101.7674,31.0,3.0,3.0,0.0]"
2221,1120.5414,"[6.71,1.0,0.029727657,6.0,66.6142,11.0,1.0,2.0,0.0]"
2222,1120.5414,"[11.15,0.0,0.0,12.0,65.0142,19.0,0.0,1.0,0.0]"
2223,1120.5414,"[15.7,1.0,0.037864721,3.0,124.1046,21.0,2.0,1.0,0.0]"
2224,1120.5414,"[16.25,0.0,0.057629899,0.0,123.9046,9.0,0.0,3.0,3.0]"
2225,1120.5414,"[20.2,0.0,0.112495847,2.0,124.4046,19.0,0.0,1.0,0.0]"
2226,1120.5414,"[20.2,0.0,0.112549008,2.0,123.1046,16.0,1.0,2.0,0.0]"
2227,1123.2046,"[7.145,0.0,0.017822936,3.0,161.3578,16.0,1.0,2.0,0.0]"
2228,1123.8704,"[17.75,1.0,0.029821648,0.0,139.9838,11.0,1.0,2.0,0.0]"
2229,1125.202,"[10.3,1.0,0.011143599,1.0,88.254,19.0,0.0,1.0,0.0]"
2230,1125.202,"[11.6,1.0,0.009802791,1.0,223.0404,9.0,0.0,3.0,3.0]"
2231,1125.202,"[15.7,0.0,0.030554947,11.0,41.877,33.0,0.0,3.0,2.0]"
2232,1125.8678,"[18.85,0.0,0.035863436,9.0,58.3562,33.0,0.0,3.0,2.0]"
2233,1125.8678,"[18.85,0.0,0.036031137,9.0,60.4562,14.0,2.0,2.0,0.0]"
2234,1126.5336,"[16.75,0.0,0.078872251,1.0,189.5556,33.0,2.0,1.0,1.0]"
2235,1127.8652,"[7.21,1.0,0.144856342,1.0,100.5332,19.0,0.0,1.0,0.0]"
2236,1128.531,"[8.35,1.0,0.126869718,3.0,74.4354,21.0,2.0,1.0,0.0]"
2237,1132.5258,"[17.0,0.0,0.126758324,2.0,124.5362,9.0,0.0,3.0,3.0]"
2238,1133.8574,"[8.21,0.0,0.044917289,4.0,88.5198,14.0,2.0,2.0,0.0]"
2239,1133.8574,"[8.21,0.0,0.045016894,4.0,87.6198,16.0,1.0,2.0,0.0]"
2240,1133.8574,"[12.5,1.0,0.074035423,5.0,87.9198,9.0,0.0,3.0,3.0]"
2241,1133.8574,"[14.1,0.0,0.125675936,0.0,86.9198,31.0,3.0,3.0,0.0]"
2242,1133.8574,"[14.1,0.0,0.126035694,0.0,86.4198,16.0,1.0,2.0,0.0]"
2243,1134.5232,"[7.63,0.0,0.061188147,8.0,94.0436,16.0,1.0,2.0,0.0]"
2244,1134.5232,"[8.615,0.0,0.116484721,0.0,94.1436,16.0,1.0,2.0,0.0]"
2245,1134.5232,"[17.85,0.0,0.147023834,10.0,93.7436,9.0,0.0,3.0,3.0]"
2246,1135.189,"[17.5,0.0,0.052740763,1.0,103.799,11.0,1.0,2.0,0.0]"
2247,1135.189,"[19.7,1.0,0.018126724,9.0,101.799,11.0,1.0,2.0,0.0]"
2248,1137.1864,"[14.15,0.0,0.183507295,8.0,82.4276,21.0,2.0,1.0,0.0]"
2249,1138.518,"[7.22,1.0,0.038477325,6.0,62.951,9.0,0.0,3.0,3.0]"
2250,1138.518,"[7.27,0.0,0.071188446,8.0,111.9518,19.0,0.0,1.0,0.0]"
2251,1138.518,"[13.8,1.0,0.064195136,0.0,75.8012,14.0,2.0,2.0,0.0]"
2252,1138.518,"[19.35,1.0,0.076878416,1.0,113.9518,19.0,0.0,1.0,0.0]"
2253,1139.1838,"[6.32,0.0,0.0,9.0,40.2822,14.0,2.0,2.0,0.0]"
2254,1139.8496,"[14.0,1.0,0.105573769,3.0,143.9812,9.0,0.0,3.0,3.0]"
2255,1139.8496,"[14.85,0.0,0.09344495,6.0,141.0812,14.0,2.0,2.0,0.0]"
2256,1139.8496,"[14.85,0.0,0.09384335,6.0,142.3812,9.0,0.0,3.0,3.0]"
2257,1141.847,"[11.65,0.0,0.040081193,1.0,227.0694,9.0,0.0,3.0,3.0]"
2258,1142.5128,"[11.35,1.0,0.06358394,4.0,89.4856,11.0,1.0,2.0,0.0]"
2259,1142.5128,"[19.85,0.0,0.044460448,4.0,88.7856,31.0,3.0,3.0,0.0]"
2260,1145.176,"[7.36,0.0,0.052058711,3.0,55.5588,33.0,0.0,3.0,2.0]"
2261,1145.176,"[7.5,0.0,0.096333029,2.0,57.8588,31.0,3.0,3.0,0.0]"
2262,1145.176,"[7.895,1.0,0.061424738,14.0,57.7588,9.0,0.0,3.0,3.0]"
2263,1145.176,"[17.6,0.0,0.049345425,1.0,115.4176,11.0,1.0,2.0,0.0]"
2264,1146.5076,"[12.65,1.0,0.076354362,3.0,192.1846,9.0,0.0,3.0,3.0]"
2265,1146.5076,"[12.65,1.0,0.076474728,3.0,191.8846,11.0,1.0,2.0,0.0]"
2266,1146.5076,"[15.5,1.0,0.025473816,6.0,83.1934,9.0,0.0,3.0,3.0]"
2267,1146.5076,"[19.35,1.0,0.040154087,8.0,164.6868,11.0,1.0,2.0,0.0]"
2268,1148.505,"[11.8,0.0,0.0,0.0,45.2402,9.0,0.0,3.0,3.0]"
2269,1148.505,"[15.6,0.0,0.117095014,3.0,78.067,19.0,0.0,1.0,0.0]"
2270,1148.505,"[17.6,0.0,0.13027716,2.0,228.001,33.0,2.0,1.0,1.0]"
2271,1149.8366,"[20.85,0.0,0.021416681,0.0,104.6306,9.0,0.0,3.0,3.0]"
2272,1150.5024,"[7.075,0.0,0.058437653,4.0,143.0128,19.0,0.0,1.0,0.0]"
2273,1150.5024,"[16.75,0.0,0.07585337,7.0,36.8532,19.0,0.0,1.0,0.0]"
2274,1150.5024,"[18.1,0.0,0.048931174,2.0,127.3336,14.0,2.0,2.0,0.0]"
2275,1150.5024,"[18.85,0.0,0.090850115,11.0,126.6336,14.0,2.0,2.0,0.0]"
2276,1150.5024,"[19.6,1.0,0.04163619,3.0,47.3376,19.0,0.0,1.0,0.0]"
2277,1150.5024,"[19.85,0.0,0.025963795,2.0,46.3376,14.0,2.0,2.0,0.0]"
2278,1151.1682,"[7.865,0.0,0.061154604,14.0,165.3526,19.0,0.0,1.0,0.0]"
2279,1151.1682,"[8.905,0.0,0.143129124,3.0,58.8878,21.0,2.0,1.0,0.0]"
2280,1151.1682,"[8.905,0.0,0.143419394,3.0,61.4878,16.0,1.0,2.0,0.0]"
2281,1151.1682,"[8.905,0.0,0.143712172,3.0,60.2878,9.0,0.0,3.0,3.0]"
2282,1151.1682,"[18.25,0.0,0.060198496,13.0,162.9526,31.0,3.0,3.0,0.0]"
2283,1151.1682,"[19.6,0.0,0.039544237,1.0,163.6526,31.0,3.0,3.0,0.0]"
2284,1154.4972,"[20.25,1.0,0.014823358,4.0,190.7162,16.0,1.0,2.0,0.0]"
2285,1155.8288,"[7.855,1.0,0.162205516,6.0,36.2848,9.0,0.0,3.0,3.0]"
2286,1155.8288,"[15.2,0.0,0.113125627,8.0,38.6848,16.0,1.0,2.0,0.0]"
2287,1155.8288,"[17.2,1.0,0.012030747,5.0,166.6184,19.0,0.0,1.0,0.0]"
2288,1155.8288,"[20.5,1.0,0.0,3.0,83.2592,11.0,1.0,2.0,0.0]"
2289,1158.492,"[7.655,0.0,0.031938828,5.0,114.1492,14.0,2.0,2.0,0.0]"
2290,1158.492,"[12.35,1.0,0.18614827,6.0,78.2328,19.0,0.0,1.0,0.0]"
2291,1158.492,"[14.3,0.0,0.130415118,6.0,75.9328,21.0,2.0,1.0,0.0]"
2292,1158.492,"[17.7,0.0,0.011603492,3.0,97.741,31.0,3.0,3.0,0.0]"
2293,1158.492,"[20.1,1.0,0.054549098,0.0,193.782,31.0,3.0,3.0,0.0]"
2294,1159.8236,"[6.11,1.0,0.152262171,8.0,44.4086,16.0,1.0,2.0,0.0]"
2295,1159.8236,"[9.3,0.0,0.043033346,0.0,89.4172,19.0,0.0,1.0,0.0]"
2296,1159.8236,"[20.5,0.0,0.141792841,13.0,89.7172,21.0,2.0,1.0,0.0]"
2297,1161.1552,"[12.1,0.0,0.029902679,8.0,144.3444,9.0,0.0,3.0,3.0]"
2298,1162.4868,"[6.17,0.0,0.010630949,9.0,65.9826,21.0,2.0,1.0,0.0]"
2299,1162.4868,"[7.825,0.0,0.079613553,9.0,65.0826,14.0,2.0,2.0,0.0]"
2300,1162.4868,"[7.825,0.0,0.079952983,9.0,62.7826,9.0,0.0,3.0,3.0]"
2301,1162.4868,"[16.85,1.0,0.267565911,3.0,194.1478,20.0,1.0,3.0,1.0]"
2302,1162.4868,"[21.0,0.0,0.049505857,1.0,195.3478,9.0,0.0,3.0,3.0]"
2303,1162.4868,"[21.0,0.0,0.049583899,1.0,193.8478,11.0,1.0,2.0,0.0]"
2304,1163.8184,"[15.7,1.0,0.018926773,0.0,60.2536,14.0,2.0,2.0,0.0]"
2305,1164.4842,"[19.0,0.0,0.128289285,1.0,104.9622,19.0,0.0,1.0,0.0]"
2306,1164.4842,"[19.0,0.0,0.128814669,1.0,107.6622,11.0,1.0,2.0,0.0]"
2307,1165.15,"[5.48,0.0,0.015108194,3.0,83.725,21.0,2.0,1.0,0.0]"
2308,1165.15,"[6.36,0.0,0.120543611,0.0,45.806,21.0,2.0,1.0,0.0]"
2309,1165.15,"[7.02,0.0,0.049865399,4.0,82.925,21.0,2.0,1.0,0.0]"
2310,1166.4816,"[5.26,1.0,0.02454694,10.0,95.7068,19.0,0.0,1.0,0.0]"
2311,1166.4816,"[5.655,0.0,0.0,8.0,147.5102,21.0,2.0,1.0,0.0]"
2312,1166.4816,"[6.8,0.0,0.037573095,6.0,50.2034,16.0,1.0,2.0,0.0]"
2313,1166.4816,"[10.895,1.0,0.032427039,3.0,147.7102,31.0,3.0,3.0,0.0]"
2314,1166.4816,"[18.85,0.0,0.167444431,2.0,194.6136,31.0,3.0,3.0,0.0]"
2315,1168.479,"[13.0,0.0,0.154244343,5.0,77.9986,9.0,0.0,3.0,3.0]"
2316,1168.479,"[15.7,0.0,0.030697825,11.0,42.877,14.0,2.0,2.0,0.0]"
2317,1169.8106,"[13.1,0.0,0.076005548,4.0,166.1158,11.0,1.0,2.0,0.0]"
2318,1170.4764,"[10.895,0.0,0.064621927,0.0,196.6794,31.0,3.0,3.0,0.0]"
2319,1171.808,"[7.0,0.0,0.151376958,5.0,108.228,14.0,2.0,2.0,0.0]"
2320,1171.808,"[9.0,0.0,0.038917891,8.0,35.919,14.0,2.0,2.0,0.0]"
2321,1171.808,"[12.1,0.0,0.148986013,0.0,106.528,9.0,0.0,3.0,3.0]"
2322,1171.808,"[12.3,0.0,0.009364957,6.0,74.238,33.0,0.0,3.0,2.0]"
2323,1174.4712,"[6.11,1.0,0.103503049,0.0,129.6968,11.0,1.0,2.0,0.0]"
2324,1174.4712,"[10.65,0.0,0.024020078,0.0,57.2272,16.0,1.0,2.0,0.0]"
2325,1174.4712,"[13.0,1.0,0.070699313,1.0,65.7484,11.0,1.0,2.0,0.0]"
2326,1174.4712,"[15.75,0.0,0.055154296,6.0,195.5452,9.0,0.0,3.0,3.0]"
2327,1174.4712,"[16.2,1.0,0.016650191,3.0,97.4726,14.0,2.0,2.0,0.0]"
2328,1174.4712,"[19.6,1.0,0.128235131,1.0,169.2816,19.0,0.0,1.0,0.0]"
2329,1176.4686,"[6.635,1.0,0.046350909,3.0,37.4506,11.0,1.0,2.0,0.0]"
2330,1177.1344,"[12.5,1.0,0.081684728,0.0,92.3488,31.0,3.0,3.0,0.0]"
2331,1177.1344,"[20.25,0.0,0.014280554,2.0,148.0418,9.0,0.0,3.0,3.0]"
2332,1178.466,"[16.6,0.0,0.103406065,0.0,116.4466,9.0,0.0,3.0,3.0]"
2333,1179.1318,"[9.195,1.0,0.047081398,3.0,51.1666,31.0,3.0,3.0,0.0]"
2334,1179.1318,"[15.0,0.0,0.153960209,13.0,105.9938,14.0,2.0,2.0,0.0]"
2335,1180.4634,"[6.67,1.0,0.09031453,1.0,130.5626,9.0,0.0,3.0,3.0]"
2336,1181.795,"[10.0,0.0,0.0674819,1.0,234.859,9.0,0.0,3.0,3.0]"
2337,1182.4608,"[7.575,0.0,0.055476238,4.0,196.8768,19.0,0.0,1.0,0.0]"
2338,1182.4608,"[8.185,0.0,0.046578409,0.0,48.6692,16.0,1.0,2.0,0.0]"
2339,1182.4608,"[8.235,0.0,0.08259502,6.0,149.1076,16.0,1.0,2.0,0.0]"
2340,1182.4608,"[8.43,0.0,0.01732573,8.0,197.9768,21.0,2.0,1.0,0.0]"
2341,1182.4608,"[8.68,0.0,0.008835694,3.0,96.5384,21.0,2.0,1.0,0.0]"
2342,1182.4608,"[10.195,0.0,0.107564024,1.0,149.0076,19.0,0.0,1.0,0.0]"
2343,1183.7924,"[9.195,1.0,0.064113698,3.0,86.5566,19.0,0.0,1.0,0.0]"
2344,1185.124,"[18.85,0.0,0.036111038,9.0,58.1562,16.0,1.0,2.0,0.0]"
2345,1185.7898,"[7.405,0.0,0.015334003,5.0,92.7146,9.0,0.0,3.0,3.0]"
2346,1186.4556,"[6.385,0.0,0.0,11.0,108.9596,21.0,2.0,1.0,0.0]"
2347,1186.4556,"[6.385,0.0,0.084008316,11.0,108.2596,16.0,1.0,2.0,0.0]"
2348,1186.4556,"[6.615,0.0,0.093913607,4.0,198.7426,11.0,1.0,2.0,0.0]"
2349,1186.4556,"[13.0,1.0,0.083683243,5.0,198.5426,16.0,1.0,2.0,0.0]"
2350,1186.4556,"[15.15,1.0,0.012260981,1.0,131.7284,14.0,2.0,2.0,0.0]"
2351,1186.4556,"[16.1,1.0,0.013623294,0.0,109.3596,16.0,1.0,2.0,0.0]"
2352,1187.7872,"[20.75,0.0,0.025169703,7.0,150.4734,19.0,0.0,1.0,0.0]"
2353,1188.453,"[5.82,0.0,0.08062523,2.0,168.379,14.0,2.0,2.0,0.0]"
2354,1188.453,"[7.5,0.0,0.0,3.0,237.7906,14.0,2.0,2.0,0.0]"
2355,1188.453,"[13.65,0.0,0.077234113,7.0,56.893,21.0,2.0,1.0,0.0]"
2356,1191.782,"[13.1,0.0,0.020988798,4.0,117.7782,11.0,1.0,2.0,0.0]"
2357,1193.1136,"[10.6,0.0,0.035186271,7.0,85.1224,14.0,2.0,2.0,0.0]"
2358,1193.1136,"[10.6,0.0,0.035336287,7.0,87.0224,9.0,0.0,3.0,3.0]"
2359,1193.1136,"[15.2,0.0,0.112896669,8.0,36.0848,21.0,2.0,1.0,0.0]"
2360,1194.4452,"[8.5,0.0,0.097884718,5.0,52.5324,21.0,2.0,1.0,0.0]"
2361,1194.4452,"[16.25,0.0,0.078290271,5.0,93.1804,19.0,0.0,1.0,0.0]"
2362,1197.7742,"[17.0,0.0,0.136286138,0.0,170.9106,9.0,0.0,3.0,3.0]"
2363,1198.44,"[5.635,0.0,0.0,6.0,148.705,19.0,0.0,1.0,0.0]"
2364,1198.44,"[7.84,1.0,0.153806271,5.0,51.335,16.0,1.0,2.0,0.0]"
2365,1198.44,"[8.71,0.0,0.139228412,5.0,49.5376,21.0,2.0,1.0,0.0]"
2366,1198.44,"[9.5,1.0,0.104933928,5.0,78.796,9.0,0.0,3.0,3.0]"
2367,1198.44,"[11.0,0.0,0.037953762,7.0,38.448,19.0,0.0,1.0,0.0]"
2368,1198.44,"[13.5,1.0,0.017844609,1.0,81.396,31.0,3.0,3.0,0.0]"
2369,1201.1032,"[17.75,0.0,0.0,12.0,108.6912,9.0,0.0,3.0,3.0]"
2370,1201.769,"[7.785,0.0,0.088888291,0.0,64.751,16.0,1.0,2.0,0.0]"
2371,1201.769,"[9.31,0.0,0.037955094,3.0,62.151,21.0,2.0,1.0,0.0]"
2372,1201.769,"[13.3,0.0,0.009534758,1.0,64.551,33.0,0.0,3.0,2.0]"
2373,1201.769,"[17.75,1.0,0.156831826,4.0,241.0538,21.0,2.0,1.0,0.0]"
2374,1201.769,"[20.2,0.0,0.066065799,2.0,61.351,16.0,1.0,2.0,0.0]"
2375,1202.4348,"[18.35,1.0,0.094218363,0.0,83.9882,31.0,3.0,3.0,0.0]"
2376,1203.1006,"[6.675,0.0,0.041886576,1.0,92.1462,31.0,3.0,3.0,0.0]"
2377,1203.7664,"[12.15,0.0,0.028642712,2.0,149.0708,19.0,0.0,1.0,0.0]"
2378,1203.7664,"[12.15,0.0,0.028656248,2.0,149.3708,16.0,1.0,2.0,0.0]"
2379,1205.098,"[6.195,0.0,0.07198553,1.0,122.2098,21.0,2.0,1.0,0.0]"
2380,1205.098,"[6.195,0.0,0.072097449,1.0,119.3098,19.0,0.0,1.0,0.0]"
2381,1207.0954,"[12.85,0.0,0.033230816,1.0,172.3422,19.0,0.0,1.0,0.0]"
2382,1208.427,"[7.31,0.0,0.026843265,1.0,109.757,16.0,1.0,2.0,0.0]"
2383,1208.427,"[11.8,0.0,0.058725131,7.0,82.3618,14.0,2.0,2.0,0.0]"
2384,1208.427,"[12.35,1.0,0.038500421,0.0,110.757,21.0,2.0,1.0,0.0]"
2385,1208.427,"[18.0,0.0,0.008558144,6.0,79.0618,16.0,1.0,2.0,0.0]"
2386,1208.427,"[18.25,1.0,0.183260221,4.0,108.557,14.0,2.0,2.0,0.0]"
2387,1209.7586,"[8.645,0.0,0.021581922,5.0,53.3982,14.0,2.0,2.0,0.0]"
2388,1209.7586,"[12.6,0.0,0.055806016,15.0,52.4982,33.0,0.0,3.0,2.0]"
2389,1211.756,"[5.03,0.0,0.008604657,2.0,123.1756,33.0,0.0,3.0,2.0]"
2390,1211.756,"[6.78,1.0,0.0,6.0,94.012,31.0,3.0,3.0,0.0]"
2391,1211.756,"[7.1,0.0,0.110633958,0.0,173.808,11.0,1.0,2.0,0.0]"
2392,1211.756,"[9.8,0.0,0.013841737,8.0,45.206,21.0,2.0,1.0,0.0]"
2393,1211.756,"[10.3,1.0,0.0111263,1.0,87.254,21.0,2.0,1.0,0.0]"
2394,1211.756,"[13.5,0.0,0.0,6.0,84.654,19.0,0.0,1.0,0.0]"
2395,1211.756,"[13.5,0.0,0.0,6.0,88.054,31.0,3.0,3.0,0.0]"
2396,1211.756,"[15.5,0.0,0.053113721,8.0,44.377,33.0,0.0,3.0,2.0]"
2397,1211.756,"[19.5,1.0,0.030742083,5.0,85.554,19.0,0.0,1.0,0.0]"
2398,1211.756,"[20.6,0.0,0.083473583,6.0,120.8756,11.0,1.0,2.0,0.0]"
2399,1214.4192,"[5.59,1.0,0.056833394,1.0,61.9168,9.0,0.0,3.0,3.0]"
2400,1214.4192,"[9.13,0.0,0.051847425,2.0,152.8024,21.0,2.0,1.0,0.0]"
2401,1214.4192,"[13.8,1.0,0.064207277,0.0,76.0012,21.0,2.0,1.0,0.0]"
2402,1215.7508,"[7.485,0.0,0.069231189,1.0,112.1228,19.0,0.0,1.0,0.0]"
2403,1215.7508,"[8.84,1.0,0.076995176,3.0,112.0228,11.0,1.0,2.0,0.0]"
2404,1215.7508,"[20.1,0.0,0.07461309,4.0,108.7228,14.0,2.0,2.0,0.0]"
2405,1216.4166,"[14.5,1.0,0.041249072,5.0,40.5454,21.0,2.0,1.0,0.0]"
2406,1216.4166,"[21.2,1.0,0.007006883,13.0,173.5738,33.0,0.0,3.0,2.0]"
2407,1219.7456,"[8.88,0.0,0.086916126,11.0,153.3682,19.0,0.0,1.0,0.0]"
2408,1221.0772,"[4.61,0.0,0.0,11.0,173.8396,21.0,2.0,1.0,0.0]"
2409,1221.0772,"[6.28,0.0,0.027699863,8.0,87.9198,14.0,2.0,2.0,0.0]"
2410,1222.4088,"[5.32,0.0,0.093261677,7.0,100.9674,9.0,0.0,3.0,3.0]"
2411,1222.4088,"[8.71,1.0,0.045763623,4.0,43.8744,33.0,0.0,3.0,2.0]"
2412,1222.4088,"[20.0,1.0,0.028118435,0.0,46.7744,14.0,2.0,2.0,0.0]"
2413,1223.0746,"[10.195,0.0,0.126897925,5.0,110.6886,9.0,0.0,3.0,3.0]"
2414,1223.0746,"[19.2,0.0,0.100055601,3.0,112.4886,14.0,2.0,2.0,0.0]"
2415,1225.072,"[6.13,0.0,0.076735903,4.0,62.4536,21.0,2.0,1.0,0.0]"
2416,1225.072,"[6.13,0.0,0.077169953,4.0,63.0536,11.0,1.0,2.0,0.0]"
2417,1225.072,"[6.365,0.0,0.007363189,3.0,63.2536,16.0,1.0,2.0,0.0]"
2418,1225.072,"[8.93,0.0,0.028533032,4.0,151.434,9.0,0.0,3.0,3.0]"
2419,1225.072,"[10.8,0.0,0.049819857,0.0,243.2144,16.0,1.0,2.0,0.0]"
2420,1225.072,"[15.7,1.0,0.018968743,0.0,61.9536,16.0,1.0,2.0,0.0]"
2421,1225.072,"[20.35,0.0,0.142618182,1.0,123.2072,11.0,1.0,2.0,0.0]"
2422,1225.7378,"[13.0,1.0,0.044976367,8.0,176.2054,14.0,2.0,2.0,0.0]"
2423,1228.401,"[13.8,0.0,0.058339153,4.0,246.2802,9.0,0.0,3.0,3.0]"
2424,1228.401,"[15.5,1.0,0.02536567,6.0,82.7934,14.0,2.0,2.0,0.0]"
2425,1229.0668,"[6.445,0.0,0.029812714,6.0,95.4436,9.0,0.0,3.0,3.0]"
2426,1229.0668,"[20.7,1.0,0.114294512,4.0,94.9436,19.0,0.0,1.0,0.0]"
2427,1230.3984,"[4.555,1.0,0.034328578,3.0,110.1544,31.0,3.0,3.0,0.0]"
2428,1230.3984,"[6.035,0.0,0.141475625,1.0,155.0998,19.0,0.0,1.0,0.0]"
2429,1230.3984,"[6.425,0.0,0.093983518,0.0,175.5712,11.0,1.0,2.0,0.0]"
2430,1230.3984,"[6.935,1.0,0.041282286,1.0,103.5332,21.0,2.0,1.0,0.0]"
2431,1230.3984,"[7.895,1.0,0.094488485,14.0,100.7332,31.0,3.0,3.0,0.0]"
2432,1230.3984,"[8.02,0.0,0.111666665,1.0,155.2998,16.0,1.0,2.0,0.0]"
2433,1230.3984,"[10.1,1.0,0.045950475,1.0,38.2848,11.0,1.0,2.0,0.0]"
2434,1230.3984,"[13.15,1.0,0.038167453,1.0,89.4856,11.0,1.0,2.0,0.0]"
2435,1230.3984,"[15.5,1.0,0.026342897,0.0,104.1332,19.0,0.0,1.0,0.0]"
2436,1230.3984,"[15.7,1.0,0.0,0.0,112.4544,31.0,3.0,3.0,0.0]"
2437,1230.3984,"[15.7,1.0,0.123159656,0.0,110.1544,11.0,1.0,2.0,0.0]"
2438,1230.3984,"[17.35,0.0,0.168064909,2.0,176.2712,9.0,0.0,3.0,3.0]"
2439,1231.73,"[10.895,1.0,0.009613854,4.0,122.973,31.0,3.0,3.0,0.0]"
2440,1231.73,"[12.15,0.0,0.006770252,12.0,124.473,19.0,0.0,1.0,0.0]"
2441,1231.73,"[12.15,0.0,0.131383762,3.0,246.046,19.0,0.0,1.0,0.0]"
2442,1231.73,"[14.6,0.0,0.150801606,8.0,48.7692,19.0,0.0,1.0,0.0]"
2443,1231.73,"[17.0,0.0,0.052421981,7.0,123.773,9.0,0.0,3.0,3.0]"
2444,1235.059,"[6.675,0.0,0.021666335,2.0,33.3874,21.0,2.0,1.0,0.0]"
2445,1235.059,"[6.69,1.0,0.036903419,9.0,175.137,14.0,2.0,2.0,0.0]"
2446,1235.059,"[8.895,0.0,0.0,14.0,178.437,21.0,2.0,1.0,0.0]"
2447,1235.059,"[9.695,1.0,0.029158763,5.0,174.537,14.0,2.0,2.0,0.0]"
2448,1235.7248,"[10.5,0.0,0.041194986,0.0,39.1164,33.0,0.0,3.0,2.0]"
2449,1235.7248,"[20.35,0.0,0.021322439,2.0,79.1328,14.0,2.0,2.0,0.0]"
2450,1237.7222,"[8.695,0.0,0.119721451,2.0,95.5094,19.0,0.0,1.0,0.0]"
2451,1237.7222,"[15.85,0.0,0.0,5.0,96.4094,14.0,2.0,2.0,0.0]"
2452,1238.388,"[8.485,0.0,0.058121214,7.0,104.499,14.0,2.0,2.0,0.0]"
2453,1238.388,"[8.85,1.0,0.112840108,8.0,122.0388,19.0,0.0,1.0,0.0]"
2454,1238.388,"[9.195,0.0,0.015949001,6.0,84.1592,11.0,1.0,2.0,0.0]"
2455,1238.388,"[12.5,1.0,0.110215444,0.0,81.8592,16.0,1.0,2.0,0.0]"
2456,1238.388,"[16.5,1.0,0.068263916,5.0,104.799,16.0,1.0,2.0,0.0]"
2457,1238.388,"[20.7,1.0,0.100330684,0.0,123.4388,19.0,0.0,1.0,0.0]"
2458,1238.388,"[20.7,1.0,0.100378096,0.0,122.4388,16.0,1.0,2.0,0.0]"
2459,1239.7196,"[15.5,1.0,0.125942816,0.0,176.0028,16.0,1.0,2.0,0.0]"
2460,1239.7196,"[15.5,1.0,0.126199917,0.0,178.4028,9.0,0.0,3.0,3.0]"
2461,1239.7196,"[19.6,0.0,0.041459372,2.0,89.6514,9.0,0.0,3.0,3.0]"
2462,1239.7196,"[20.7,0.0,0.04307908,4.0,177.8028,11.0,1.0,2.0,0.0]"
2463,1240.3854,"[5.325,1.0,0.139464425,4.0,53.2298,11.0,1.0,2.0,0.0]"
2464,1240.3854,"[16.75,0.0,0.021220113,11.0,55.1298,14.0,2.0,2.0,0.0]"
2465,1244.3802,"[11.6,0.0,0.017744999,5.0,177.9686,21.0,2.0,1.0,0.0]"
